attempt_id,user_id,quiz_id,max_nav_similarity_zscore,mean_nav_similarity_zscore,median_step_duration,nav_revisits_count,quick_actions_count,std_nav_similarity_zscore,std_step_duration,sumgrades,is_cheater,cheating_group_id
151,38,3,1.0510245588976643,-0.6850162820704752,0.3892458965578883,1.3168454979452333,-0.925327135123381,1.0124842480468452,0.47162054075634974,-1.612126521196365,1,group_low_severity_2
152,38,4,1.9594282107894778,0.6484177659485998,0.020598190571963666,-0.03261188679796042,-0.26141528929494623,3.019348807013203,0.8787226205843289,0.8596012707798546,1,group_low_severity_2
153,39,1,1.0448359326693293,0.8600156093659299,0.3155163553607034,0.41720724144977084,0.4024965565334886,1.058139328216757,1.090135459802575,-2.577645189937076,1,group_low_severity_2
154,39,2,1.4825903350118586,0.715853344695278,0.9053526849381829,1.7666646261929646,-0.26141528929494623,-0.14985378054957257,0.6781013210392828,-1.534885027697108,1,group_low_severity_2
155,39,3,1.5679828757370415,0.30351646209962124,1.4951890145156623,1.7666646261929646,0.4024965565334886,1.635455637782155,1.16771054430424,-1.8824717484437639,1,group_low_severity_2
156,39,4,1.3673749165306095,-0.6840601942683997,-0.4586438272097384,-0.03261188679796042,1.0664084023619234,2.4338547765581966,0.9631716708072174,-1.3224709205741516,1,group_low_severity_2
157,40,1,2.067026328347725,2.4826874837955546,2.2324844264875114,-0.48243101504569164,-0.925327135123381,0.6193347858236629,-0.1418746350807423,-1.7472991348200642,1,group_low_severity_2
158,40,2,0.7682902301709269,1.7360440245415678,-0.20059043301959112,1.3168454979452333,-0.26141528929494623,-0.06103967402933867,0.6706393898209436,0.16442782928654262,1,group_low_severity_2
159,40,3,1.5679828757370415,-0.4590245311691712,0.757893602543813,0.867026369697502,1.0664084023619234,1.7566212098498943,0.4873664728405379,-0.5114352388319549,1,group_low_severity_2
160,40,4,1.300259563335272,0.0978484595516435,-0.49550859780833084,0.41720724144977084,-0.925327135123381,1.7956357168040662,0.412861005371049,-1.0907464400763813,1,group_low_severity_2
161,41,1,1.0448359326693293,2.9597631922882095,0.46297543775507327,1.3168454979452333,1.0664084023619234,0.347326206818442,0.5757353626092605,-1.6507472679459931,1,group_low_severity_2
162,41,2,0.2580758695702609,1.2050320995812625,0.3155163553607034,0.41720724144977084,-0.925327135123381,0.31327256316417035,0.10532598572907383,-0.7817804660793536,1,group_low_severity_2
163,41,3,0.1277764211991883,-0.8803660416729139,0.46297543775507327,2.216483754440696,-0.925327135123381,0.30573028667595675,0.38946502059480187,-0.5500559855815832,1,group_low_severity_2
164,41,4,0.5605473372576297,0.04742792668570125,1.5320537851142548,0.867026369697502,-0.26141528929494623,0.5596189507590157,0.3766962366316434,-0.6466078524556542,1,group_low_severity_2
165,42,1,1.0448359326693293,1.599783411819249,0.05746296117055613,0.41720724144977084,-0.26141528929494623,-0.35672237703762916,1.0484651455058158,-2.152816975691163,1,group_low_severity_2
166,42,2,2.1175237615371323,1.1318617746075905,0.0943277317691486,0.41720724144977084,-0.925327135123381,1.7409471936533543,0.11463723987631294,-1.7666095081948787,1,group_low_severity_2
167,42,3,1.2781729102361783,-0.831745416155883,0.9790822261353678,2.216483754440696,-0.26141528929494623,1.5490356788587136,0.5647093687373911,-1.5541954010719221,1,group_low_severity_2
168,42,4,1.0765417193508142,-0.5316215969702149,0.6472992907480356,-0.03261188679796042,-0.26141528929494623,2.6108676343746193,0.2625358052094502,0.009944842288028782,1,group_low_severity_2
169,43,1,0.7178726747924018,0.8155710288244994,-0.20059043301959112,-0.03261188679796042,-0.26141528929494623,0.5623244503332926,0.741047505511633,-1.6700576413208077,1,group_low_severity_3
170,43,2,-0.06946915204991877,0.7603912911982877,-1.1590744685829952,-1.8318883997888853,-0.26141528929494623,-0.9554235047154105,0.7729289119423628,-1.979023615317835,1,group_low_severity_3
171,43,3,0.4452956219949607,1.135273623216355,-0.7166972213998857,0.41720724144977084,2.3942320940187933,0.27598020255270256,1.4930656965634101,-1.3997124140734085,1,group_low_severity_3
172,43,4,-0.3776242665481607,0.08837539964807593,1.0528117673325528,-0.9322501432934229,-0.26141528929494623,0.06589917246161994,1.0780983263016262,-2.770748923685218,1,group_low_severity_3
173,44,1,0.8661313180402399,0.49108822924770135,1.5689185557128473,-0.03261188679796042,-0.26141528929494623,0.2747186298415801,0.9756195979862133,-1.7472991348200642,1,group_low_severity_3
174,44,2,-0.42220994456395977,0.047666844601960474,0.5735697495508507,-0.48243101504569164,-0.26141528929494623,0.7525301836182606,1.042559895803922,-1.4962642809474798,1,group_low_severity_3
175,44,3,0.628058663301811,0.4673995211762506,1.2002708497269226,0.41720724144977084,-0.925327135123381,0.8847609228001417,0.4248888799678895,-0.49212486545714035,1,group_low_severity_3
176,44,4,-0.3776242665481607,-1.706357487111025,1.2002708497269226,-0.03261188679796042,0.4024965565334886,0.9767913869447188,0.703886169613078,-1.9404028685682064,1,group_low_severity_3
177,45,1,-0.24580850631854287,0.8083534686392755,-0.1268608918224062,-0.03261188679796042,-0.26141528929494623,0.27608709434731044,1.1944929451638613,-1.8438510016941354,1,group_low_severity_3
178,45,2,-0.02537655298566458,-0.4766546057352497,0.24178681416351847,-0.03261188679796042,-0.925327135123381,1.1344175097780953,0.3877757036149769,-1.4769539075726656,1,group_low_severity_3
179,45,3,-0.07688449602461256,-0.15675035633932405,0.6104345201494431,-0.03261188679796042,-0.26141528929494623,0.6568576374633495,1.0574511231388626,-1.9404028685682064,1,group_low_severity_3
180,45,4,-0.6199852641979907,-0.3498144569916102,1.8638367205015869,-1.3820692715411542,-0.26141528929494623,-0.4474784952521832,0.9375192902301771,0.45408342990875583,1,group_low_severity_3
181,46,1,0.8661313180402399,0.4054890114648257,0.9790822261353678,-0.03261188679796042,0.4024965565334886,1.4441106155354986,0.9285866059462375,-0.9555738264526815,1,group_low_severity_3
182,46,2,-0.42220994456395977,-1.023815633194898,0.4998402083536657,0.867026369697502,-0.925327135123381,0.2297396665177731,0.20886039051918187,-1.457643534197851,1,group_low_severity_3
183,46,3,-0.07688449602461256,1.048555077216947,0.6841640613466281,0.867026369697502,-0.26141528929494623,-0.3429373882477129,0.030570124705730076,-1.3997124140734085,1,group_low_severity_3
184,46,4,-0.3776242665481607,-0.25643306802816196,1.3477299321212926,0.41720724144977084,-0.26141528929494623,-0.5789136834311657,0.6681782517890827,-2.152816975691163,1,group_low_severity_3
185,47,1,-0.5349128606518267,0.7907557551204557,-0.9378858449914405,1.3168454979452333,-0.925327135123381,-1.860696465665476,0.808634644833708,-1.708678388070436,1,group_low_severity_3
186,47,2,-0.42220994456395977,-0.601935721302804,-0.49550859780833084,-1.3820692715411542,-0.26141528929494623,-0.11740811668846984,0.4853325537382536,-2.5583348165622612,1,group_low_severity_3
187,47,3,0.17488091802053857,0.7904901550882705,-0.20059043301959112,0.867026369697502,-0.925327135123381,0.03839701739011311,-0.16991418666935698,0.10649670916209986,1,group_low_severity_3
188,47,4,-0.6372967640301214,-0.07008926287552456,1.0528117673325528,-0.48243101504569164,-0.26141528929494623,-0.343913427506904,1.3237063022871565,-1.341781293948966,1,group_low_severity_3
189,48,1,-0.24580850631854287,-0.3132859318705293,1.3477299321212926,0.867026369697502,-0.26141528929494623,0.6948464423239752,0.1833828027426283,-1.5928161478215508,1,group_low_severity_3
190,48,2,0.37145683859263173,0.7887271988336234,1.9007014911001794,-1.3820692715411542,-0.925327135123381,0.4555196060901615,0.31685229595529996,-1.612126521196365,1,group_low_severity_3
191,48,3,0.17488091802053857,0.04025319103861381,-0.08999612122381373,-0.03261188679796042,-0.26141528929494623,0.6677907500144397,0.2124077254933514,-2.442472576313376,1,group_low_severity_3
192,48,4,-0.031394269905547216,0.26226883868103607,0.757893602543813,-1.8318883997888853,-0.925327135123381,0.682601919635433,0.7606855721176713,-2.345920709439305,1,group_low_severity_3
193,49,1,0.7178726747924018,0.12027952641448011,-0.1268608918224062,1.3168454979452333,-0.26141528929494623,-0.178874742999733,0.41634721361958543,-1.534885027697108,1,group_low_severity_3
194,49,2,-0.06946915204991877,0.019207511094658968,1.3845947027198848,0.867026369697502,-0.26141528929494623,1.0958747023126605,0.9238082221170761,-0.9362634530778674,1,group_low_severity_3
195,49,3,0.628058663301811,0.4120529225303691,-0.49550859780833084,1.3168454979452333,-0.925327135123381,0.5204145980984183,0.4993848458931837,-0.9555738264526815,1,group_low_severity_3
196,49,4,-0.031394269905547216,-0.6227978807224035,-0.053131350625221264,-1.3820692715411542,1.0664084023619234,-0.007444897420690892,0.3423079463437933,-1.7666095081948787,1,group_low_severity_3
197,50,1,0.2360320842369302,-1.2960795010542132,0.7210288319452205,-0.03261188679796042,0.4024965565334886,1.0212264607639228,0.35395443643000396,-1.2645398004497088,1,group_low_severity_3
198,50,2,-0.7396766578265973,-0.33935699034750383,0.6841640613466281,0.41720724144977084,0.4024965565334886,0.32425451941502104,1.2367964004889518,-1.1872983069504524,1,group_low_severity_3
199,50,3,-0.3118655491334199,0.4415774825395179,0.3155163553607034,1.3168454979452333,-0.925327135123381,-0.27975460610856284,-0.17589095370839908,-1.438333160823037,1,group_low_severity_3
200,50,4,-0.6805755136104478,0.063630103197587,0.9790822261353678,-1.3820692715411542,-0.925327135123381,-0.406063857122525,0.8433635749603392,-1.4769539075726656,1,group_low_severity_3
201,51,1,-0.3490600614375723,1.3681734465968012,-0.42177905661114595,0.867026369697502,1.7303202481903583,-0.7470166251320475,-0.2868172189634094,0.02925521566284327,0,N/A
202,51,2,-0.42220994456395977,0.19877186675128378,0.757893602543813,1.7666646261929646,-0.26141528929494623,-1.2628410805007269,0.740588094303602,1.1106361246524394,0,N/A
203,51,3,-0.5552387827104001,0.17094011687770075,-0.6429676802027007,1.3168454979452333,-0.26141528929494623,-0.7939419086227008,-0.32322079621598665,1.091325751277625,0,N/A
204,51,4,-0.6199852641979907,-1.0973841252359877,0.46297543775507327,-0.9322501432934229,-0.925327135123381,0.2487522817522249,-0.013422857337444846,0.35753156303468475,0,N/A
205,52,1,-0.10125632915190165,2.6971179908252347,0.0943277317691486,-0.48243101504569164,0.4024965565334886,-1.4410200421805004,-0.49938399364839153,-0.1252277713356706,0,N/A
206,52,2,-0.04124988864879571,-0.9601358238097213,0.6104345201494431,-0.9322501432934229,-0.925327135123381,0.20921752825228013,0.7374010033773905,-0.24109001158455545,0,N/A
207,52,3,-0.7986120162873785,-0.5145611687864574,-0.6061029096041083,0.41720724144977084,-0.925327135123381,-1.0190611190673065,-1.125805236715886,-0.5500559855815832,0,N/A
208,52,4,-0.6469142639368595,-0.892552588613128,0.0943277317691486,-0.03261188679796042,-0.925327135123381,-1.0577301630313956,-0.7610634101598518,-0.3183315050838127,0,N/A
209,53,1,-0.445190819651842,-0.2298542796597247,0.5367049789522582,-1.3820692715411542,-0.26141528929494623,-0.5966191454603322,1.3641216284932656,0.5506352967828269,0,N/A
210,53,2,-0.42220994456395977,-0.1327450379669999,0.16805727296633352,0.41720724144977084,-0.26141528929494623,-0.26633242348914365,0.7784502814423447,0.31891081628505646,0,N/A
211,53,3,-0.03928752752720281,-1.1473203050728127,0.3155163553607034,-0.03261188679796042,-0.925327135123381,0.3599377167512788,-0.3009253696734388,1.7092576992716797,0,N/A
212,53,4,-0.3776242665481607,1.2187294393170316,1.0896765379311453,2.216483754440696,-0.26141528929494623,-1.320543837831649,0.7063857810131395,0.8789116441546684,0,N/A
213,54,1,0.11557193659806159,-0.05945149807598792,-0.6429676802027007,-0.03261188679796042,-0.26141528929494623,-0.8445698208674243,0.11059569856184946,-0.5693663589563976,0,N/A
214,54,2,-0.42220994456395977,0.42013515381667255,1.6057833263114396,-0.03261188679796042,-0.925327135123381,-1.1221989501640366,0.6468731324851896,0.39615230978431304,0,N/A
215,54,3,-0.3118655491334199,-0.5379770418217741,0.0943277317691486,1.3168454979452333,0.4024965565334886,0.0012430919563010364,0.7497214966274593,1.1299464980272533,0,N/A
216,54,4,0.3040160393419839,1.031929402619568,1.2740003909241076,0.41720724144977084,-0.26141528929494623,0.1478068373250411,1.1524849648283921,1.2844294850257671,0,N/A
217,55,1,-0.3490600614375723,1.1488421048397184,0.020598190571963666,-0.03261188679796042,-0.925327135123381,0.12552628945552044,0.6386046094847554,0.8789116441546684,0,N/A
218,55,2,-0.42220994456395977,-0.970421588407356,0.42611066715648077,-0.48243101504569164,-0.925327135123381,0.905849467564155,-0.6660735455456344,-0.14453814471048437,0,N/A
219,55,3,-0.5552387827104001,0.7815230283927985,0.5367049789522582,-0.9322501432934229,-0.26141528929494623,-0.7510721149631971,-0.5183455831157776,0.2609796961606137,0,N/A
220,55,4,0.20404212781142905,0.6621463900517832,0.757893602543813,-0.9322501432934229,1.0664084023619234,-0.003672599670464985,0.7976004807907682,1.2264983649013244,0,N/A
221,56,1,-0.8136920594732062,0.1313555987515085,0.3892458965578883,0.867026369697502,-0.925327135123381,-0.7262092530348819,0.14822747709942974,-0.29902113170899824,0,N/A
222,56,2,-0.42220994456395977,-0.02757627621186807,-0.49550859780833084,-0.9322501432934229,-0.26141528929494623,0.5856182760827582,0.8018781316156108,1.535464338898352,0,N/A
223,56,3,-0.564252606176213,-0.9608872543670659,1.642648096910032,-0.03261188679796042,-0.26141528929494623,-0.2361311548755667,0.889965706367662,1.4002917252746527,0,N/A
224,56,4,-0.6572715715287335,-1.2962101715422754,-0.20059043301959112,-0.03261188679796042,-0.925327135123381,-0.7911364192526804,-1.2613588660691903,0.9175323909042974,0,N/A
225,57,1,-1.4022259236516768,-3.2258577254553904,-0.20059043301959112,0.41720724144977084,-0.925327135123381,-1.846383547073139,0.375249023378826,0.2223589494109854,0,N/A
226,57,2,1.1016302790966954,0.597314333911025,-0.2374552036181836,-0.03261188679796042,0.4024965565334886,0.06848542887834942,-0.21406099032818537,1.3037398584005817,0,N/A
227,57,3,-0.0497712975889808,0.7436612147845862,-0.42177905661114595,-1.8318883997888853,-0.925327135123381,-0.4828057270312154,-1.2327690620413698,0.14511745591172884,0,N/A
228,57,4,-0.3776242665481607,0.17737711788733226,0.9790822261353678,0.867026369697502,-0.925327135123381,-1.004318516405389,0.6366923568060953,0.43477305653394205,0,N/A
229,58,1,-0.134614523882665,-0.0993866084611039,-0.053131350625221264,0.867026369697502,-0.925327135123381,0.06515643252298703,0.4317341490564306,-0.29902113170899824,0,N/A
230,58,2,-0.42220994456395977,-0.42788949553535954,0.46297543775507327,-0.9322501432934229,-0.925327135123381,-0.42466332239642685,1.0928305625495742,0.299600442910242,0,N/A
231,58,3,-0.9933106031489627,-1.8882958953490079,0.020598190571963666,0.41720724144977084,-0.925327135123381,-0.2574674661879904,0.6509734727766329,0.47339380328357034,0,N/A
232,58,4,-0.3776242665481607,-0.17251596225950339,-1.0116153861886255,-1.8318883997888853,0.4024965565334886,-0.1853632106992975,-0.9831620248559626,0.8789116441546684,0,N/A
233,59,1,-0.5349128606518267,0.464533340454397,-0.1268608918224062,1.3168454979452333,-0.925327135123381,-1.1649417332104723,0.1742628951674955,0.02925521566284327,0,N/A
234,59,2,-0.982445320909789,-0.04235722774851482,0.0943277317691486,0.41720724144977084,-0.925327135123381,-0.46779802761252587,0.7503698018069976,-0.7238493459549108,0,N/A
235,59,3,-0.3118655491334199,0.26931832941637845,-1.453992633371735,0.41720724144977084,2.3942320940187933,-0.6144908447336765,-0.36657077675653177,0.12580708253691433,0,N/A
236,59,4,-0.8790608134098757,-1.0591609875153671,-0.08999612122381373,1.3168454979452333,1.0664084023619234,-0.8845956351043454,1.3636780476988837,0.7823597772805974,0,N/A
237,60,1,-0.8742962331300285,0.01901490990401772,0.24178681416351847,-1.3820692715411542,-0.925327135123381,0.4640167133589822,-0.23436377893564708,0.2416693227857999,0,N/A
238,60,2,-0.42220994456395977,0.14546229706177316,1.642648096910032,-0.48243101504569164,-0.925327135123381,1.2471047953197019,1.0517973695383058,-0.1252277713356706,0,N/A
239,60,3,-0.5958009883065631,-0.0007738127028764762,0.46297543775507327,-0.9322501432934229,0.4024965565334886,-0.38993978354287945,0.9143996274895345,0.2416693227857999,0,N/A
240,60,4,-0.3776242665481607,-0.8428045916118445,-0.6429676802027007,-0.03261188679796042,1.0664084023619234,0.21372311464142413,1.0271975180183301,1.4775332187739094,0,N/A
241,61,1,-0.5349128606518267,-0.7328085357222652,0.9053526849381829,-0.03261188679796042,-0.925327135123381,-0.6178983092726885,0.7240413571418529,0.18373820266135713,0,N/A
242,61,2,-0.08206703749684946,0.6644364585489922,0.9422174555367753,-0.48243101504569164,-0.925327135123381,-0.41273427768208504,1.4580437618554074,-0.8783323329534246,0,N/A
243,61,3,-0.5468466022422281,-0.6023027624551852,0.4998402083536657,-1.3820692715411542,1.0664084023619234,-0.6182616453649288,1.104768692763174,0.47339380328357034,0,N/A
244,61,4,-0.6199852641979907,-0.17458981954945765,0.9790822261353678,-0.48243101504569164,-0.925327135123381,0.1841994156022624,-0.10352082914363306,0.647187163656898,0,N/A
245,62,1,-0.9685693921517518,-2.1656348777907004,-0.348049515413961,0.867026369697502,-0.925327135123381,-1.396793005023904,0.44910703949088965,0.299600442910242,0,N/A
246,62,2,-0.008122927264869045,0.9303184974979335,0.3155163553607034,-0.48243101504569164,-0.26141528929494623,-0.5447079837977282,0.9448960371839228,1.0140842577783684,0,N/A
247,62,3,0.2560053292128655,1.4622963404444123,-0.27431997421677606,-0.03261188679796042,1.0664084023619234,-0.3374923687220346,-0.6678862291855194,0.6858079104065262,0,N/A
248,62,4,-0.6684574637279561,-1.3549671792172424,0.16805727296633352,-1.3820692715411542,-0.925327135123381,0.2596251476821308,0.000814002185942077,0.02925521566284327,0,N/A
249,63,1,-0.893801024651764,-1.187319166566948,-0.6429676802027007,0.41720724144977084,0.4024965565334886,-0.9043440462745402,-0.7372509946655421,-0.1252277713356706,0,N/A
250,63,2,-0.09379610325778455,0.0036866846664489797,-0.7904267625970706,-0.48243101504569164,1.0664084023619234,0.0036393336549511725,-0.6968266770767886,-0.26040038495936996,0,N/A
251,63,3,-0.5552387827104001,-0.2759670756190418,0.020598190571963666,0.41720724144977084,-0.925327135123381,-0.7569271845336512,0.34381903780144674,0.08718633578728605,0,N/A
252,63,4,-0.3776242665481607,0.3741591961941731,1.16340607912833,0.41720724144977084,-0.26141528929494623,0.029236054993477163,0.49078359468859833,1.0527050045279966,0,N/A
253,64,1,-0.8136920594732062,-0.3924031256573059,-0.49550859780833084,1.3168454979452333,1.0664084023619234,-0.449276049911314,-0.16979336936717862,0.31891081628505646,0,N/A
254,64,2,-0.08206703749684946,0.9308989103398664,1.0896765379311453,-0.48243101504569164,1.0664084023619234,-0.4708481896689498,1.09773303271618,0.10649670916209986,0,N/A
255,64,3,-0.3118655491334199,0.27212033194195157,-0.7904267625970706,0.867026369697502,0.4024965565334886,-0.3568277721315107,-0.8669177930942864,0.5506352967828269,0,N/A
256,64,4,-0.3776242665481607,0.16916077418772335,0.757893602543813,0.867026369697502,1.0664084023619234,-1.453735772716416,0.9960099632248364,1.7092576992716797,0,N/A
257,65,1,-0.10125632915190165,0.056755322121824145,0.9053526849381829,1.3168454979452333,-0.925327135123381,-0.23696401868489841,0.5914910997506564,0.4927041766583841,0,N/A
258,65,2,-0.42220994456395977,0.19346170411442423,-0.1268608918224062,-0.9322501432934229,-0.26141528929494623,-0.7805439253474373,-0.6529514295843788,1.7671888193961225,0,N/A
259,65,3,-0.3118655491334199,0.18710908484751368,-0.1268608918224062,1.7666646261929646,-0.925327135123381,-1.1113430563913003,0.0966756930333382,0.299600442910242,0,N/A
260,65,4,-0.3776242665481607,0.453819616972426,1.3845947027198848,-0.48243101504569164,-0.26141528929494623,-0.16626733826087894,1.3655421802548289,1.0720153779028105,0,N/A
261,66,1,1.0262506527479036,0.11783437775017482,-0.27431997421677606,-0.48243101504569164,0.4024965565334886,-0.10632580358115008,-0.4028224291811226,-0.16384851808529888,0,N/A
262,66,2,-0.1047432313013234,1.1683686294909095,0.8316231437409979,0.41720724144977084,0.4024965565334886,-0.5935442628354951,0.7994883078780983,0.08718633578728605,0,N/A
263,66,3,-0.5739598006778599,0.041218968998894476,0.4998402083536657,-0.48243101504569164,-0.26141528929494623,0.015861519872824192,0.13970045356358687,0.7630494039057836,0,N/A
264,66,4,-0.8969692615120802,-2.832040993461066,1.1265413085297376,-0.9322501432934229,-0.26141528929494623,0.26803034453078495,0.6804390616903627,0.7823597772805974,0,N/A
265,67,1,-0.445190819651842,0.6466273176063572,-0.5692381390055158,1.3168454979452333,-0.26141528929494623,-1.2504898689095862,-1.0116514537457875,0.33822118965987097,0,N/A
266,67,2,-0.42220994456395977,1.059679239581772,-0.42177905661114595,-0.03261188679796042,0.4024965565334886,-0.7066474924503652,-0.7858745131503446,0.7244286571561552,0,N/A
267,67,3,-0.3118655491334199,-0.07638465553135976,-0.7166972213998857,-0.9322501432934229,-0.26141528929494623,-0.014201972367034878,-1.6335719833393656,-0.0672966512112278,0,N/A
268,67,4,-0.3776242665481607,-1.1757745757269817,-0.974750615590033,-0.48243101504569164,0.4024965565334886,-0.5551607377685708,-0.9158955950097274,0.7051182837813408,0,N/A
269,68,1,-0.42649872777684433,0.2172936872613787,0.16805727296633352,-0.03261188679796042,-0.925327135123381,0.5783666406058681,0.2174913772109881,0.2030485760361709,0,N/A
270,68,2,-0.42220994456395977,0.21186176888823927,-0.20059043301959112,-1.8318883997888853,-0.925327135123381,-0.46818701958647996,-0.6977100455382368,0.7630494039057836,0,N/A
271,68,3,-0.5390139004719348,0.3047241953914511,0.4998402083536657,1.7666646261929646,0.4024965565334886,-0.43199921148120307,1.3077936823000997,1.4196020986494666,0,N/A
272,68,4,-0.3776242665481607,-0.980903489394893,0.0943277317691486,0.867026369697502,-0.26141528929494623,0.549317236688965,-0.11708038417477716,1.5161539655235377,0,N/A
273,69,1,-0.5349128606518267,-0.721530214003906,-0.08999612122381373,-0.03261188679796042,-0.925327135123381,-0.9304492345782296,-0.8581181562550783,-0.24109001158455545,0,N/A
274,69,2,-0.05590219849168721,-1.067613136697662,1.0528117673325528,0.41720724144977084,-0.26141528929494623,-0.5187777517386715,1.060242962982268,0.2802900695354282,0,N/A
275,69,3,0.21232295395545833,2.0082297576142216,0.020598190571963666,0.41720724144977084,-0.925327135123381,-0.4551310211175385,1.0786563089971828,-0.16384851808529888,0,N/A
276,69,4,-0.3776242665481607,-0.04566970123931274,-0.053131350625221264,-1.3820692715411542,-0.925327135123381,-0.5018121580798317,1.012091048251223,-1.0907464400763813,0,N/A
277,70,1,-0.5349128606518267,0.6346746882095834,0.3523811259592959,-0.03261188679796042,0.4024965565334886,-0.7694778074519416,0.8338951574221939,0.7630494039057836,0,N/A
278,70,2,-0.7749507370779998,-1.4870733475231546,-0.5323733684069233,0.41720724144977084,1.7303202481903583,-0.6964909003387,-0.43447755490878304,0.5699456701576414,0,N/A
279,70,3,-0.05947849209062617,0.8197327026989352,0.5367049789522582,-0.03261188679796042,-0.925327135123381,-0.3125270960228556,-0.05336204437281747,0.47339380328357034,0,N/A
280,70,4,-0.3776242665481607,0.3824743291519178,-1.453992633371735,-0.9322501432934229,0.4024965565334886,0.07643673091683476,-1.187870645587993,0.7823597772805974,0,N/A
281,71,1,0.11557193659806159,0.1945421865613803,1.4214594733184773,-0.9322501432934229,-0.26141528929494623,0.23011321608624064,0.9668410001000296,1.1106361246524394,0,N/A
282,71,2,-0.7749507370779998,-0.1700289020760068,0.3155163553607034,1.3168454979452333,-0.26141528929494623,-0.9690851314008434,0.7378627123929998,0.43477305653394205,0,N/A
283,71,3,-0.05947849209062617,-0.21732505344137712,-0.9378858449914405,0.867026369697502,0.4024965565334886,0.05671227639749164,-0.756100380286686,-0.6852285992052825,0,N/A
284,71,4,-0.8790608134098757,-0.47080334151397596,-1.4908574039703275,0.41720724144977084,1.0664084023619234,-0.835431255601912,-0.8940098719143372,1.2844294850257671,0,N/A
285,72,1,-0.8136920594732062,0.9435218550918458,-1.1590744685829952,1.3168454979452333,1.7303202481903583,-1.0481505658982428,-1.0232593360589237,0.33822118965987097,0,N/A
286,72,2,-0.42220994456395977,0.9497578167859115,-0.49550859780833084,0.41720724144977084,0.4024965565334886,-0.7727633987192705,-0.46331836297198725,1.535464338898352,0,N/A
287,72,3,-0.3118655491334199,0.33340914799637306,0.0943277317691486,-1.8318883997888853,-0.925327135123381,0.3779341173644667,0.5023945754607951,1.0720153779028105,0,N/A
288,72,4,-0.09797696156758877,2.6071098370694283,-0.9378858449914405,-0.03261188679796042,1.0664084023619234,-0.41407661486930203,-1.0808727381341037,2.0568444200183356,0,N/A
289,73,1,-0.5349128606518267,1.6165062422439163,0.3892458965578883,1.7666646261929646,-0.925327135123381,-0.35583569931847653,0.9707739877626036,-1.3804020406985944,0,N/A
290,73,2,-1.0571433710892326,-1.3894026189653772,1.790107179304402,-0.03261188679796042,-0.26141528929494623,0.7372032018749579,0.7093556316400851,0.743739030530969,0,N/A
291,73,3,-0.07688449602461256,-0.6136577605681386,-0.49550859780833084,0.41720724144977084,-0.925327135123381,0.41017291049140636,0.46136947858021377,0.4927041766583841,0,N/A
292,73,4,0.2546218142774811,-1.1144718771758002,0.9053526849381829,-0.9322501432934229,-0.925327135123381,0.21077924401314943,-0.7410039190575871,-0.00936553108678502,0,N/A
293,74,1,-0.5349128606518267,-0.03393215015152043,0.46297543775507327,-0.03261188679796042,0.4024965565334886,0.582594897264756,1.1730127512305608,0.08718633578728605,0,N/A
294,74,2,-0.7506237858701361,0.04860702769056092,0.0943277317691486,-0.48243101504569164,-0.925327135123381,-0.32381192459023433,-0.5382801873493124,1.34236060515021,0,N/A
295,74,3,-0.8166396632190076,-1.2623177817916826,0.16805727296633352,0.867026369697502,-0.925327135123381,-0.6715055779887269,0.0879835229257011,0.2416693227857999,0,N/A
296,74,4,-0.6469142639368595,-2.1560654777753374,-0.3111847448153685,0.867026369697502,0.4024965565334886,0.023689932391554775,-0.18887373582448166,1.0527050045279966,0,N/A
297,75,1,0.5802039346336954,1.265712946997294,1.9744310322973644,-1.3820692715411542,0.4024965565334886,1.0073860741846639,1.339917862855219,1.1685672447768816,0,N/A
298,75,2,-0.42220994456395977,-0.5187786697675709,0.8684879143395904,-0.48243101504569164,-0.26141528929494623,-0.029838957503293337,0.22070063621542413,0.2030485760361709,0,N/A
299,75,3,-0.3118655491334199,-0.4665347861712506,0.0943277317691486,-1.3820692715411542,-0.925327135123381,-0.39562029718692127,-0.3567364455434528,1.1299464980272533,0,N/A
300,75,4,-0.3776242665481607,0.20229268064226175,2.0481605734945494,0.41720724144977084,-0.925327135123381,0.1903403955950236,0.8526367330268837,0.2802900695354282,0,N/A
301,76,1,-0.7276490968740145,-0.3815474587899532,-0.08999612122381373,-0.03261188679796042,-0.925327135123381,-1.0250758914369626,0.13102438852938875,-0.33764187845862653,0,N/A
302,76,2,-0.42220994456395977,0.8820828156026295,1.1265413085297376,0.41720724144977084,0.4024965565334886,-0.9131767627458304,1.519124922198953,0.5699456701576414,0,N/A
303,76,3,0.17488091802053857,1.0581307564469458,-0.0162665800266288,0.41720724144977084,-0.26141528929494623,-0.21862654144097587,0.4142646627191737,1.3037398584005817,0,N/A
304,76,4,-0.6372967640301214,-1.5143127916920103,-0.348049515413961,0.41720724144977084,1.0664084023619234,0.47789948083070977,0.14887265262280172,0.35753156303468475,0,N/A
305,77,1,-0.893801024651764,-0.7666015229709475,-0.42177905661114595,-0.03261188679796042,-0.26141528929494623,0.6096732874829397,-1.0626690281892943,-0.6079871057060259,0,N/A
306,77,2,-0.42220994456395977,-1.1422811953641203,1.8269719499029946,0.867026369697502,-0.925327135123381,0.0002418058607280591,0.17340054624082918,1.438912472024281,0,N/A
307,77,3,-0.564252606176213,-2.3507099933019115,0.7947583731424055,0.41720724144977084,-0.26141528929494623,-0.15405186764541326,1.286305196358915,0.39615230978431304,0,N/A
