attempt_id,user_id,quiz_id,cheating_probability,high_confidence_cheater,medium_confidence_cheater,low_confidence_cheater
61403,5824,1320,0.8349749127162107,1,1,1
61404,6142,1320,0.8286573362269998,1,1,1
61407,6065,1351,0.9116888902289961,1,1,1
61413,6090,1320,0.9640609789167742,1,1,1
61414,6090,1320,0.96432561516076,1,1,1
61415,6062,1320,0.9395780969090124,1,1,1
61417,6121,1320,0.8746579228930115,1,1,1
61418,5920,1320,0.9331880218568821,1,1,1
61419,6062,1320,0.9222332697662472,1,1,1
61422,6121,1320,0.9571502555047545,1,1,1
61424,6211,1320,0.93563621471445,1,1,1
61429,6081,1320,0.9151716814836556,1,1,1
61442,5973,1320,0.9680875164931144,1,1,1
61443,5851,1320,0.848928563937475,1,1,1
61444,6108,1320,0.9419902519006133,1,1,1
61446,6077,1320,0.9660382803253271,1,1,1
61447,6164,1320,0.933871884859282,1,1,1
61449,5891,1320,0.9057587407986047,1,1,1
61450,5851,1320,0.9722371829440534,1,1,1
61451,6172,1320,0.9067007563309806,1,1,1
61452,5891,1320,0.9693248390118372,1,1,1
61453,5822,1320,0.9573757594614176,1,1,1
61454,5868,1320,0.9714007684073485,1,1,1
61455,5822,1320,0.9627509040603978,1,1,1
61458,5825,1320,0.8952098246268032,1,1,1
61462,6273,1320,0.8998961236562859,1,1,1
61464,6273,1320,0.9243325091828989,1,1,1
61475,5666,1320,0.9192168230363793,1,1,1
61478,5405,1323,0.9420883294784855,1,1,1
61512,6006,1320,0.9736161680428783,1,1,1
61772,6025,1320,0.9111683421143054,1,1,1
61775,6025,1320,0.9769594545936979,1,1,1
61785,6147,1320,0.9524815677478248,1,1,1
61797,6163,1320,0.9320744782751086,1,1,1
61806,6066,1320,0.8885494598413128,1,1,1
61809,5929,1320,0.9649019473184174,1,1,1
61812,6170,1320,0.9772954189214016,1,1,1
61823,5803,1320,0.9548440623839136,1,1,1
61825,6140,1351,0.968194066371023,1,1,1
61831,6136,1320,0.8103918724862769,1,1,1
61834,6136,1320,0.9885466334533262,1,1,1
61836,6277,1320,0.8038302156231033,1,1,1
61840,5849,1320,0.8489419608979234,1,1,1
61844,5849,1320,0.8510805273510346,1,1,1
61846,6052,1320,0.9439557202515361,1,1,1
61849,6052,1320,0.8778521179874875,1,1,1
61862,4948,1320,0.8082073714350976,1,1,1
61869,6169,1320,0.9833700758012998,1,1,1
61875,4948,1320,0.9018144938327962,1,1,1
61888,6127,1320,0.9748657560945972,1,1,1
61889,6127,1320,0.9711833941303697,1,1,1
61894,6032,1320,0.8067522202031134,1,1,1
61899,4940,1346,0.8155061485389274,1,1,1
61911,6016,1320,0.826384113228395,1,1,1
61915,5817,1320,0.8557445807821655,1,1,1
61922,898,1384,0.9799926413884804,1,1,1
61925,5983,1320,0.8403027448219907,1,1,1
61939,6082,1320,0.9707365518833425,1,1,1
61941,4478,1384,0.980459625417031,1,1,1
61942,4964,1320,0.865092659617058,1,1,1
61944,4343,1384,0.9615105114403515,1,1,1
61945,4337,1384,0.8906159765019671,1,1,1
61948,4340,1384,0.8587246551822639,1,1,1
61949,4353,1384,0.8488627981476301,1,1,1
61965,5945,1320,0.8187029441735202,1,1,1
61967,6082,1320,0.9685694981894506,1,1,1
61968,5945,1320,0.9843551741356855,1,1,1
61985,6216,1320,0.8197598685840171,1,1,1
61986,5938,1320,0.8095199924743042,1,1,1
61991,6093,1320,0.8081538609667627,1,1,1
61996,5938,1320,0.9746297867892989,1,1,1
61997,5938,1320,0.9684635043103731,1,1,1
61999,6093,1320,0.8860713350215127,1,1,1
62002,5960,1320,0.9116756675341099,1,1,1
62006,5808,1320,0.8161563826093277,1,1,1
62008,5960,1320,0.8863239609122346,1,1,1
62013,5984,1320,0.8667622884223998,1,1,1
62020,4933,1320,0.8907476850162666,1,1,1
62021,5995,1320,0.8983107664747282,1,1,1
62029,5801,1320,0.9422642225397985,1,1,1
62035,6267,1351,0.8056629033902687,1,1,1
62036,6007,1320,0.9778002065382971,1,1,1
62042,6041,1320,0.9236847047867255,1,1,1
62044,6267,1320,0.8338845365248206,1,1,1
62049,5868,1320,0.9562973727235153,1,1,1
62056,6267,1320,0.9519963184181426,1,1,1
62063,6024,1320,0.8114895659627834,1,1,1
62065,6026,1320,0.923681097471272,1,1,1
62067,5972,1320,0.829794994663321,1,1,1
62068,6221,1320,0.8082073714355034,1,1,1
62069,6026,1320,0.8399971465941055,1,1,1
62072,5903,1320,0.9644381577854223,1,1,1
62073,5972,1320,0.8547461899140876,1,1,1
62080,5840,1320,0.9117946729100151,1,1,1
62083,6055,1320,0.9846471372968344,1,1,1
62087,5252,1320,0.97757974259076,1,1,1
62092,6246,1320,0.9734004162001939,1,1,1
62094,6237,1320,0.9601879287214863,1,1,1
62096,6237,1320,0.9672656527142345,1,1,1
62097,5897,1320,0.8107073713758344,1,1,1
62098,6152,1320,0.9491115480234893,1,1,1
62102,5897,1320,0.8647265997618259,1,1,1
62104,6044,1320,0.8874931948636225,1,1,1
62118,994,1320,0.8107073714355033,1,1,1
62119,6249,1320,0.8572782322148972,1,1,1
62126,6094,1320,0.9646794021115157,1,1,1
62127,5797,1320,0.8597456563831947,1,1,1
62155,6037,1320,0.9557237086879257,1,1,1
62157,6252,1320,0.9718614564195768,1,1,1
62159,4861,1346,0.8405922355273765,1,1,1
62160,6252,1320,0.8283598763397015,1,1,1
62174,6244,1320,0.8488609715322059,1,1,1
62190,5889,1378,0.8117930014947456,1,1,1
62191,5941,1320,0.9768847831578439,1,1,1
62195,5941,1320,0.9709542892331943,1,1,1
62224,6102,1320,0.9421329964124574,1,1,1
62249,5332,1346,0.8748392813905617,1,1,1
62250,4951,1320,0.9824669485380477,1,1,1
62268,5335,1346,0.8082073714355034,1,1,1
62283,4817,1346,0.8020220782378715,1,1,1
62306,6109,1320,0.9271886852266089,1,1,1
62310,6023,1320,0.9180693451375438,1,1,1
62315,6023,1320,0.9196746287276536,1,1,1
62318,6042,1320,0.8566601484218014,1,1,1
62326,6042,1320,0.9584146709260006,1,1,1
62349,5192,1346,0.8220593859771292,1,1,1
62355,6066,1320,0.9443754276751833,1,1,1
62362,4927,1320,0.8985955901978214,1,1,1
62365,4927,1320,0.9698186937904282,1,1,1
62368,5878,1320,0.8618427804919516,1,1,1
62392,6060,1320,0.8034755492696574,1,1,1
62395,6060,1320,0.836764394589792,1,1,1
62415,6272,1320,0.8911402187055566,1,1,1
62420,6080,1320,0.8262268635156959,1,1,1
62421,5866,1320,0.9162898810053537,1,1,1
62424,6080,1320,0.8940850203866223,1,1,1
62425,5871,1320,0.9236174394521668,1,1,1
62426,5870,1320,0.9010033120351211,1,1,1
62428,5197,1320,0.8334979165013298,1,1,1
62429,5870,1320,0.9744546114917081,1,1,1
62434,5197,1320,0.9699349406944554,1,1,1
62435,6196,1320,0.9172690214111743,1,1,1
62444,6180,1320,0.9117392859449427,1,1,1
62449,5885,1320,0.9551959878543799,1,1,1
62454,6105,1320,0.965564167479963,1,1,1
62455,6079,1320,0.9703607595936442,1,1,1
62457,6262,1320,0.9597357794481771,1,1,1
62458,6079,1320,0.9739856424307591,1,1,1
62459,6014,1320,0.8983376061520177,1,1,1
62461,6262,1320,0.9450682319634623,1,1,1
62462,5940,1320,0.9593916440199391,1,1,1
62465,5940,1320,0.8475231757216868,1,1,1
62469,5886,1320,0.9219017534850257,1,1,1
62470,6063,1320,0.9469488457219281,1,1,1
62479,6104,1320,0.8288487702078648,1,1,1
62480,6132,1320,0.9664036422675168,1,1,1
62482,6104,1320,0.8383310651496492,1,1,1
62487,5925,1320,0.9150602712798099,1,1,1
62493,6045,1320,0.8461638443494973,1,1,1
62496,6191,1320,0.913439617579073,1,1,1
62505,6051,1320,0.833027921104219,1,1,1
62509,5804,1320,0.9399725804312363,1,1,1
62510,6051,1320,0.9364495264822398,1,1,1
62511,5804,1320,0.9744834480970529,1,1,1
62512,6222,1320,0.8059040049045447,1,1,1
62514,6241,1320,0.9736988836678799,1,1,1
62517,6241,1320,0.8761934115234884,1,1,1
62519,5985,1320,0.8216153785281398,1,1,1
62520,6070,1320,0.8004722138265175,1,1,1
62523,6222,1320,0.9477217007833676,1,1,1
62525,6078,1320,0.8209643419175436,1,1,1
62526,5985,1320,0.9392904863287648,1,1,1
62527,5860,1320,0.9746190964552532,1,1,1
62528,5054,1320,0.9223692948345225,1,1,1
62532,5054,1320,0.9565284062174715,1,1,1
62535,5054,1320,0.8215760374158384,1,1,1
62536,5298,1320,0.8330280762049408,1,1,1
62539,5355,1320,0.8202607042457427,1,1,1
62541,6261,1320,0.9146251519886685,1,1,1
62543,5909,1320,0.8027113594253962,1,1,1
62546,5909,1320,0.8828962362518944,1,1,1
62548,6146,1320,0.8155061485389274,1,1,1
62549,6177,1320,0.9653386938153141,1,1,1
62555,5988,1320,0.9041895571103635,1,1,1
62557,6232,1320,0.8754574467210192,1,1,1
62558,5988,1320,0.9102943194165329,1,1,1
62559,6126,1320,0.8537474898252162,1,1,1
62560,6232,1320,0.9745602802484996,1,1,1
62561,6126,1320,0.890212719762039,1,1,1
62567,4364,1315,0.9026495686793926,1,1,1
62574,5218,1389,0.9270530301608803,1,1,1
62592,4890,1389,0.8109798957923453,1,1,1
62639,4465,1389,0.8272153244979041,1,1,1
62668,5799,1351,0.9689240704764506,1,1,1
62669,5799,1351,0.9127139842078487,1,1,1
62678,6074,1391,0.9030599918553863,1,1,1
62680,6074,1391,0.8979776095502081,1,1,1
62736,4869,1391,0.8518111171960555,1,1,1
62768,5982,1393,0.8007073714355033,1,1,1
62779,6055,1393,0.8004722138265175,1,1,1
62782,4933,1393,0.8057073714355033,1,1,1
62794,6136,1393,0.8057073714355033,1,1,1
62803,5989,1393,0.8007073714355033,1,1,1
62840,1736,1388,0.9419336119915716,1,1,1
62858,3091,1388,0.8029722138265174,1,1,1
62859,3617,1388,0.8562560077527565,1,1,1
62862,3232,1388,0.969631688972194,1,1,1
62867,3451,1388,0.9558247442343546,1,1,1
62868,3603,1388,0.8660774444636156,1,1,1
62872,3179,1388,0.8025989185969291,1,1,1
62874,3234,1388,0.8547461899140876,1,1,1
62893,3632,1388,0.9679468084161928,1,1,1
62895,6017,1391,0.8906837695147076,1,1,1
62930,3182,1388,0.8491342410186296,1,1,1
62943,3390,1388,0.8322264852145713,1,1,1
62944,6105,1391,0.9555752877285943,1,1,1
62966,3278,1388,0.8529296811440986,1,1,1
62970,3276,1388,0.9726223666801058,1,1,1
62975,4089,1382,0.8377235134461921,1,1,1
62981,5211,1389,0.8438845374206108,1,1,1
62990,5268,1386,0.9114305889033062,1,1,1
62993,3220,1388,0.8388826627597985,1,1,1
62996,3255,1388,0.8034798957923454,1,1,1
63002,1746,1394,0.9330385354549939,1,1,1
63003,3633,1388,0.8372264852145713,1,1,1
63010,3465,1388,0.9357222103308295,1,1,1
63015,3263,1388,0.9755639140921332,1,1,1
63018,3599,1388,0.8200954016861084,1,1,1
63021,3249,1388,0.9660205659489609,1,1,1
63022,3452,1388,0.8462864536816647,1,1,1
63023,3235,1388,0.8942024531748902,1,1,1
63024,3249,1388,0.930406233168806,1,1,1
63041,3235,1388,0.9665091122505792,1,1,1
63045,2049,1388,0.8912695986229463,1,1,1
63052,3698,1388,0.8363845370452885,1,1,1
63053,3436,1388,0.8388845374206108,1,1,1
63054,3180,1388,0.836378988433191,1,1,1
63055,3582,1388,0.8363845374206103,1,1,1
63056,3630,1388,0.8413845374206107,1,1,1
63058,3412,1388,0.8281171593090397,1,1,1
63068,3188,1388,0.9856326752984748,1,1,1
63070,3412,1336,0.8412547174003633,1,1,1
63080,5979,1391,0.9362127799196232,1,1,1
63081,3261,1388,0.8512560077477802,1,1,1
63083,3211,1388,0.8338511907638564,1,1,1
63085,5234,1386,0.9666564734895394,1,1,1
63087,4458,1388,0.8346860201167905,1,1,1
63088,4465,1389,0.8638682448982248,1,1,1
63091,3256,1388,0.9695289095169675,1,1,1
63093,2156,1388,0.952040257167384,1,1,1
63094,3275,1388,0.8387089391493059,1,1,1
63107,3165,1388,0.8389869729510859,1,1,1
63108,3130,1388,0.9079682955249989,1,1,1
63109,3246,1388,0.8388843654027142,1,1,1
63114,4105,1388,0.8413845374206104,1,1,1
63118,4427,1388,0.8236382386523778,1,1,1
63119,4190,1388,0.83734348526847,1,1,1
63120,3635,1388,0.9134501298854911,1,1,1
63123,3602,1388,0.8375389086136779,1,1,1
63124,3225,1388,0.978070141648969,1,1,1
63126,3602,1388,0.9615866884444955,1,1,1
63127,3392,1388,0.8063809716254339,1,1,1
63129,1752,1388,0.8336780657711451,1,1,1
63130,3602,1388,0.960375004798716,1,1,1
63131,3209,1388,0.898088362777466,1,1,1
63132,3209,1388,0.8387509481972881,1,1,1
63135,3225,1388,0.8978619598458835,1,1,1
63137,3225,1388,0.9366203577118344,1,1,1
63142,3658,1394,0.8985295858096405,1,1,1
63154,6287,1391,0.8786136011139823,1,1,1
63162,3159,1394,0.9245426051047905,1,1,1
63174,4456,1389,0.869004795878521,1,1,1
63183,1845,1394,0.8177805460067128,1,1,1
63246,5983,1391,0.9076903833668816,1,1,1
63248,5859,1391,0.8372461899140876,1,1,1
63257,5914,1391,0.8088649336441649,1,1,1
63312,5978,1391,0.8675991546388455,1,1,1
63324,6162,1391,0.8761409304590362,1,1,1
63344,6208,1391,0.8983722358316371,1,1,1
63349,5984,1391,0.9139291029763452,1,1,1
63438,4347,1396,0.8473920567849678,1,1,1
63527,5223,1389,0.8388845374206108,1,1,1
63570,6073,1391,0.9215556620418717,1,1,1
63591,5798,1391,0.9177362089351774,1,1,1
63596,5666,1391,0.9226592221456507,1,1,1
63599,5830,1391,0.8932057259922905,1,1,1
63606,5962,1391,0.8546465601360198,1,1,1
63621,5252,1391,0.8374947737350077,1,1,1
63626,5869,1391,0.8948881482424791,1,1,1
63629,5873,1391,0.8822616105691258,1,1,1
63631,5873,1391,0.9186793569257472,1,1,1
63649,6038,1391,0.8988936684263426,1,1,1
63655,5858,1391,0.9183370513106504,1,1,1
63662,5821,1391,0.8867317540790215,1,1,1
63673,6044,1391,0.888852253978683,1,1,1
63678,5893,1391,0.8991253517309075,1,1,1
63684,6163,1391,0.9210600313458421,1,1,1
63685,6163,1391,0.892913559412787,1,1,1
63688,6174,1391,0.8927539352559931,1,1,1
63696,6084,1391,0.8897605374475793,1,1,1
63697,6084,1391,0.892577031136967,1,1,1
63705,5995,1391,0.8942988035586675,1,1,1
63714,5955,1395,0.8067930014947455,1,1,1
63719,6020,1391,0.93957484121016,1,1,1
63721,6020,1391,0.8863735504069777,1,1,1
63737,5994,1391,0.9519018159816904,1,1,1
63743,5817,1391,0.8969701416633036,1,1,1
63744,5803,1391,0.8988153754814641,1,1,1
63751,6235,1391,0.8947760769118192,1,1,1
63763,5891,1391,0.8679021570378384,1,1,1
63767,5828,1391,0.8952672410292807,1,1,1
63770,5828,1391,0.9084661000225354,1,1,1
63771,6161,1391,0.8855599819661716,1,1,1
63777,5894,1391,0.8935467502777446,1,1,1
63783,6091,1395,0.8142930014947456,1,1,1
63787,6040,1391,0.9586640263069532,1,1,1
63797,5902,1391,0.9580853988949827,1,1,1
63801,6113,1391,0.9140507764365559,1,1,1
63804,6117,1391,0.9112977880907147,1,1,1
63807,5902,1391,0.834959097765016,1,1,1
63810,6034,1391,0.8779613469893167,1,1,1
63818,6008,1391,0.8798497626496984,1,1,1
63819,5939,1391,0.9669763771776759,1,1,1
63821,6008,1391,0.8098753028094204,1,1,1
63825,5799,1391,0.8113845374206108,1,1,1
63831,5918,1391,0.8710918927787856,1,1,1
63835,5918,1391,0.899867022738992,1,1,1
63841,5814,1391,0.8361359307340099,1,1,1
63843,5935,1391,0.8895609793768481,1,1,1
63846,5935,1391,0.9097059563292987,1,1,1
63855,6006,1391,0.8861256223055753,1,1,1
63858,6272,1391,0.900163843883313,1,1,1
63860,6272,1391,0.9092115355918646,1,1,1
63865,5883,1391,0.9099397681232697,1,1,1
63871,6029,1391,0.892668077255641,1,1,1
63872,6029,1391,0.8936910205906321,1,1,1
63877,5999,1391,0.89284240101228,1,1,1
63886,5898,1391,0.8909097453568162,1,1,1
63887,5898,1391,0.895616488320075,1,1,1
63961,5353,1404,0.8155061485389274,1,1,1
63972,4988,1404,0.8107073714355033,1,1,1
64086,5005,1404,0.8020220782378715,1,1,1
64124,4116,1404,0.80820737139279,1,1,1
64133,5976,1391,0.8966602697708826,1,1,1
64136,6047,1391,0.9005859066586342,1,1,1
64137,6300,1391,0.9102401925814734,1,1,1
64143,5835,1391,0.8907271381335469,1,1,1
64146,6300,1391,0.9702295348769342,1,1,1
64148,6000,1391,0.8723921162434001,1,1,1
64149,6000,1391,0.8956179516778212,1,1,1
64153,5960,1391,0.8733273808748956,1,1,1
64157,5960,1391,0.8412377285738539,1,1,1
64170,898,1409,0.8155061485389274,1,1,1
64172,4688,1409,0.8039899051920294,1,1,1
64173,1753,1409,0.9447469064311766,1,1,1
64175,3393,1409,0.8235882079059467,1,1,1
64176,3815,1409,0.8020220782378715,1,1,1
64178,1724,1409,0.8900241900683422,1,1,1
64179,3424,1409,0.9835330675545267,1,1,1
64180,1714,1409,0.8020220782378715,1,1,1
64181,5093,1409,0.8106196375954292,1,1,1
64183,1721,1409,0.986327426406359,1,1,1
64184,1100,1409,0.9850048735748627,1,1,1
64185,3411,1409,0.9292008047661684,1,1,1
64187,6360,1409,0.9286430759598387,1,1,1
64188,6354,1409,0.9626677603712774,1,1,1
64189,5890,1391,0.9457806965874225,1,1,1
64190,3681,1409,0.8936379923094803,1,1,1
64191,3659,1409,0.8075870082268715,1,1,1
64192,3278,1409,0.9606281177325462,1,1,1
64193,2133,1409,0.8020087557419349,1,1,1
64195,3171,1409,0.9653181232739543,1,1,1
64198,6098,1391,0.8424872309534116,1,1,1
64199,6098,1391,0.8594845397683705,1,1,1
64201,6024,1391,0.8616886035456319,1,1,1
64220,4415,1328,0.8082073714355034,1,1,1
64221,4042,1328,0.8059823330262702,1,1,1
64226,5921,1391,0.8688247818144967,1,1,1
64230,5921,1391,0.8695765828190342,1,1,1
64243,6104,1391,0.8175984621532554,1,1,1
64248,6141,1391,0.9064261569939411,1,1,1
64249,6144,1391,0.9263314233361438,1,1,1
64250,6144,1391,0.8889918026361743,1,1,1
64462,5844,1391,0.8625307198553942,1,1,1
64463,5970,1391,0.961817356319612,1,1,1
64464,5844,1391,0.912345732174311,1,1,1
64465,6166,1391,0.9044237030636038,1,1,1
64466,6166,1391,0.900265133550204,1,1,1
64473,4933,1391,0.8293839961070231,1,1,1
64474,4933,1391,0.9252891431749308,1,1,1
64481,5967,1391,0.896857930853689,1,1,1
64496,4161,1412,0.8502235134461921,1,1,1
64519,3273,1328,0.8180061485389274,1,1,1
64520,5857,1391,0.8743017788533407,1,1,1
64521,4066,1328,0.8055061485389274,1,1,1
64524,5857,1391,0.8092636802673686,1,1,1
64527,6259,1391,0.932960142134364,1,1,1
64529,6259,1391,0.9019978353759014,1,1,1
64534,5860,1391,0.8766791541155189,1,1,1
64541,5860,1391,0.9494989347461119,1,1,1
64542,4543,1391,0.8155061485389274,1,1,1
64544,5860,1391,0.9700361658130768,1,1,1
64547,4945,1391,0.895056138787356,1,1,1
64548,4945,1391,0.8940018155506456,1,1,1
64553,4423,1328,0.8180061485389274,1,1,1
64554,5991,1391,0.9212956268887611,1,1,1
64555,6235,1391,0.8685745540299168,1,1,1
64556,5991,1391,0.9119891510223841,1,1,1
64561,5968,1391,0.9042469358205238,1,1,1
64562,5375,1391,0.899230517902195,1,1,1
64563,6197,1391,0.8957333145003572,1,1,1
64565,5968,1391,0.9363122557834753,1,1,1
64571,4429,1328,0.8045220782378715,1,1,1
64574,6277,1391,0.8011918384536728,1,1,1
64585,6279,1391,0.8500757220491826,1,1,1
64586,5908,1391,0.8893788562324966,1,1,1
64589,6277,1391,0.9076644592663593,1,1,1
64597,5980,1391,0.9404582278490835,1,1,1
64602,6173,1391,0.955706557377979,1,1,1
64603,5870,1391,0.8090833545692397,1,1,1
64607,5806,1391,0.9666117519142652,1,1,1
64608,5806,1391,0.9055042684763084,1,1,1
64646,6067,1391,0.9270272810384808,1,1,1
64653,6079,1391,0.9090129327002252,1,1,1
64656,6209,1391,0.8405384058046482,1,1,1
64668,6033,1391,0.8793924349056333,1,1,1
64676,6014,1391,0.8928896990193242,1,1,1
64679,6228,1391,0.9040939292105585,1,1,1
64682,4927,1391,0.8526678147616145,1,1,1
64684,6228,1391,0.8926230755258319,1,1,1
64703,5933,1391,0.8456745170439448,1,1,1
64706,5849,1391,0.8143618448659765,1,1,1
64709,6139,1391,0.941678695638796,1,1,1
64717,5886,1391,0.8263845374206107,1,1,1
64718,5971,1391,0.8628654351165199,1,1,1
64721,6088,1391,0.8942907073066757,1,1,1
64732,6061,1391,0.8960187126463456,1,1,1
64735,5826,1391,0.9147488906018993,1,1,1
64737,6186,1391,0.8165205899245636,1,1,1
64740,5815,1391,0.8613677729089617,1,1,1
64743,5916,1391,0.8495905134997477,1,1,1
64747,6195,1391,0.9623845852314014,1,1,1
64753,6266,1391,0.8888868854496096,1,1,1
64765,6009,1391,0.9182408950973575,1,1,1
64766,6025,1391,0.8020220782378715,1,1,1
64769,5972,1391,0.8983598618013965,1,1,1
64773,5848,1391,0.8886541776808898,1,1,1
64776,6182,1391,0.9169516106118012,1,1,1
64777,5848,1391,0.8616222230782358,1,1,1
64778,6062,1391,0.8896284038192361,1,1,1
64779,6168,1391,0.8562354513705788,1,1,1
64783,6168,1391,0.8917242844698057,1,1,1
64786,5339,1391,0.8007073714355033,1,1,1
64788,6030,1391,0.9429841409634178,1,1,1
64792,6085,1391,0.837393958866305,1,1,1
64793,6200,1391,0.8398881938981809,1,1,1
64794,6164,1391,0.9360373704279168,1,1,1
64797,6164,1391,0.9358095852569759,1,1,1
64801,5810,1391,0.8846397539022773,1,1,1
64805,6025,1391,0.8817553535325261,1,1,1
64814,6171,1391,0.9326882816889567,1,1,1
64818,5476,1391,0.9809899899639588,1,1,1
64830,6065,1391,0.9320585752416857,1,1,1
64831,6065,1391,0.9289910759475353,1,1,1
64836,6116,1391,0.8731893579843434,1,1,1
64837,6157,1391,0.884870363696791,1,1,1
64839,6157,1391,0.8851085980513127,1,1,1
64842,6051,1391,0.9213743247990696,1,1,1
64845,6246,1391,0.9665322097957461,1,1,1
64846,6246,1391,0.9702464289718485,1,1,1
64847,5897,1391,0.8407822589518937,1,1,1
64848,5897,1391,0.9045737572688688,1,1,1
64851,6268,1391,0.8436811455698299,1,1,1
64856,5866,1391,0.9283254334078961,1,1,1
64857,5866,1391,0.8245501629012377,1,1,1
64859,6044,1391,0.8786681224969226,1,1,1
64860,5673,1391,0.8091344331593548,1,1,1
64861,6217,1391,0.9681113392683219,1,1,1
64862,5673,1391,0.8556418581153592,1,1,1
64864,6136,1391,0.9678803011857696,1,1,1
64865,6136,1391,0.9163378143873135,1,1,1
64874,5197,1391,0.9171719390746526,1,1,1
64877,5197,1391,0.8428828168052926,1,1,1
64891,5123,1347,0.8482588977665847,1,1,1
64892,6125,1391,0.8491506848360064,1,1,1
64906,6109,1391,0.8367576709768236,1,1,1
64910,6149,1391,0.941819849531209,1,1,1
64911,6149,1391,0.8944333303055956,1,1,1
64915,4951,1391,0.9449125082455541,1,1,1
64917,5989,1391,0.9492579149336875,1,1,1
64960,6077,1391,0.8753429445170006,1,1,1
64961,5974,1391,0.8525858218844932,1,1,1
64962,6167,1391,0.9135288822312764,1,1,1
64964,5998,1391,0.9447982601517506,1,1,1
64972,5903,1391,0.8697027728080808,1,1,1
64973,6252,1391,0.9009107472182466,1,1,1
64976,6252,1391,0.8763504250109547,1,1,1
64977,6159,1391,0.8550107929996059,1,1,1
64983,2000,1391,0.9101035883527843,1,1,1
64992,5996,1391,0.8333628569553427,1,1,1
64993,2000,1391,0.9314996325484535,1,1,1
64998,6121,1391,0.9633550745159264,1,1,1
65000,5996,1391,0.9250744134488167,1,1,1
65004,6121,1391,0.9583174320038076,1,1,1
65007,6121,1391,0.8891376059847911,1,1,1
65016,6181,1391,0.955890130823476,1,1,1
65022,6135,1391,0.9377221145573117,1,1,1
65024,6026,1391,0.8621178229043567,1,1,1
65027,5871,1391,0.8330745268547328,1,1,1
65236,6060,1391,0.9073402722068533,1,1,1
65259,6089,1391,0.9224882022076321,1,1,1
65267,6140,1399,0.9434263850310587,1,1,1
65272,6089,1391,0.9637336286479509,1,1,1
65277,5054,1391,0.9730058039573795,1,1,1
65288,6239,1391,0.8926681541370323,1,1,1
65291,5990,1391,0.9546036568028169,1,1,1
65292,6239,1391,0.9406702521572692,1,1,1
65293,6112,1391,0.8879729996174971,1,1,1
65298,6112,1391,0.8957841509016431,1,1,1
65301,6250,1391,0.9001295656166405,1,1,1
65302,5990,1391,0.9638630534647293,1,1,1
65307,6250,1391,0.8829218097134961,1,1,1
65308,6183,1391,0.9250436921908176,1,1,1
65311,6183,1391,0.9501791155715189,1,1,1
65314,6261,1391,0.8127339545883567,1,1,1
65316,6151,1391,0.9088659128944843,1,1,1
65319,6076,1391,0.8621719183156217,1,1,1
65320,6127,1391,0.8902408623327165,1,1,1
65321,6151,1391,0.8923032126760839,1,1,1
65324,6076,1391,0.895071464946166,1,1,1
65325,6019,1391,0.9040853484895118,1,1,1
65349,6023,1391,0.9564097645395461,1,1,1
65350,5942,1391,0.9103888087041949,1,1,1
65355,6023,1391,0.9295717334119435,1,1,1
65368,5940,1391,0.8889715739928563,1,1,1
65375,5940,1391,0.9154134349120656,1,1,1
65379,6081,1351,0.8893932765973858,1,1,1
65387,6218,1391,0.8470728165713148,1,1,1
65397,5926,1391,0.8824888529580006,1,1,1
65398,6218,1391,0.8689998586692707,1,1,1
65400,5298,1391,0.8456075414213738,1,1,1
65403,5358,1391,0.8909826196815931,1,1,1
65409,5531,1391,0.966993529582939,1,1,1
65413,5786,1391,0.8992208683519411,1,1,1
65414,6263,1391,0.9689273668036466,1,1,1
65415,6046,1391,0.9200261190145251,1,1,1
65417,4838,1347,0.9091900511063652,1,1,1
65418,5946,1391,0.8447076375919153,1,1,1
65420,5786,1391,0.8933088288791791,1,1,1
65421,6046,1391,0.9411519000090761,1,1,1
65422,6241,1391,0.8084670470859748,1,1,1
65423,5885,1391,0.977937836693185,1,1,1
65424,5531,1391,0.8991466232556042,1,1,1
65427,6263,1391,0.960401536362443,1,1,1
65429,5809,1391,0.93640647079872,1,1,1
65435,5809,1391,0.881988276355005,1,1,1
65436,6263,1391,0.9691295692401125,1,1,1
65437,5985,1391,0.9189116894129061,1,1,1
65438,5926,1391,0.859813756097373,1,1,1
65441,6191,1391,0.9249876671245475,1,1,1
65443,6207,1391,0.8415176799565393,1,1,1
65446,6191,1391,0.8926542941119774,1,1,1
65448,6142,1391,0.8797072807921686,1,1,1
65454,5941,1391,0.9309198425972385,1,1,1
65456,6142,1391,0.8898148270392372,1,1,1
65459,6145,1391,0.8932099384645016,1,1,1
65462,5842,1391,0.9824236542479264,1,1,1
65465,6090,1391,0.9358133585275277,1,1,1
65467,5842,1391,0.9267480870373275,1,1,1
65468,5920,1391,0.8023836822498823,1,1,1
65472,6257,1391,0.985308885460354,1,1,1
65473,6255,1391,0.8951699230998548,1,1,1
65477,5965,1391,0.8361523706234933,1,1,1
65480,6255,1391,0.9546196470205016,1,1,1
65482,6257,1391,0.9390420265938241,1,1,1
65483,6221,1391,0.8784680949990956,1,1,1
65485,5840,1391,0.8802177235955764,1,1,1
65486,6241,1391,0.9457438764580419,1,1,1
65488,5965,1391,0.9075087481968241,1,1,1
65489,6257,1391,0.8692779044957699,1,1,1
65490,5988,1391,0.9688938374676309,1,1,1
65491,6097,1391,0.9475913344569966,1,1,1
65493,6049,1391,0.8020313090989276,1,1,1
